Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:21:44 PM,60080305,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315511630641688,0.09986633722981265,1.2016061E7,2.6867966719640594E7,6.0078941E7,175.0,6.0079382E7,3.0039691E7,4.2481914753515996E7,6.0078941E7,441.0,6.0080067E7,3.00400335E7,4.248196495809746E7,6.0079319E7,748.0,0,1,0,0,96,96,0.04993316861490633,0.04993316861490633,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,923.0,0.0,923.0,923.0,6.0078941E7,0.0,6.0078941E7,6.0078941E7,No Label
192.168.10.142-192.168.10.100-37477-1883-6,192.168.10.142,37477,192.168.10.100,1883,6,15/03/2019 02:21:44 PM,60080904,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.1331537887645632,0.0998653415734224,1.20161808E7,2.6867920432850275E7,6.0078978E7,192.0,6.0079842E7,3.0039921E7,4.248164181029846E7,6.0078978E7,864.0,6.0080712E7,3.0040356E7,4.248248609579519E7,6.008001E7,702.0,0,1,0,0,96,96,0.0499326707867112,0.0499326707867112,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1062.0,0.0,1062.0,1062.0,6.0078978E7,0.0,6.0078978E7,6.0078978E7,No Label
192.168.10.145-192.168.10.100-43077-1883-6,192.168.10.145,43077,192.168.10.100,1883,6,15/03/2019 02:21:44 PM,60080073,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315563048666734,0.09986672286500052,1.20160146E7,2.6867493456755232E7,6.0078048E7,223.0,6.0078786E7,3.0039393E7,4.248107329644638E7,6.0078048E7,738.0,6.007985E7,3.0039925E7,4.2481412707701355E7,6.007882E7,1030.0,0,1,0,0,96,96,0.04993336143250026,0.04993336143250026,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1287.0,0.0,1287.0,1287.0,6.0078048E7,0.0,6.0078048E7,6.0078048E7,No Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:23:44 PM,60081638,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315216206322472,0.09986412154741853,1.20163276E7,2.6868413597875085E7,6.0080007E7,147.0,6.008071E7,3.0040355E7,4.248248326736807E7,6.0080007E7,703.0,6.0081386E7,3.0040693E7,4.248285096289428E7,6.0080605E7,781.0,0,1,0,0,96,96,0.049932060773709264,0.049932060773709264,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,928.0,0.0,928.0,928.0,6.0080007E7,0.0,6.0080007E7,6.0080007E7,No Label
192.168.10.142-192.168.10.100-37477-1883-6,192.168.10.142,37477,192.168.10.100,1883,6,15/03/2019 02:23:45 PM,60080693,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.1331542563931478,0.09986569229486085,1.20161386E7,2.6867892593886394E7,6.0078886E7,188.0,6.0079559E7,3.00397795E7,4.24817118138698E7,6.0078886E7,673.0,6.0080505E7,3.00402525E7,4.248220820283019E7,6.007971E7,795.0,0,1,0,0,96,96,0.049932846147430425,0.049932846147430425,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1134.0,0.0,1134.0,1134.0,6.0078886E7,0.0,6.0078886E7,6.0078886E7,No Label
192.168.10.145-192.168.10.100-43077-1883-6,192.168.10.145,43077,192.168.10.100,1883,6,15/03/2019 02:23:45 PM,60082220,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315087225472028,0.09986315419104021,1.2016444E7,2.686877729468419E7,6.0080774E7,61.0,6.0081383E7,3.00406915E7,4.248309208630667E7,6.0080774E7,609.0,6.0082058E7,3.0041029E7,4.2483333209719054E7,6.0081282E7,776.0,0,1,0,0,96,96,0.049931577095520104,0.049931577095520104,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,837.0,0.0,837.0,837.0,6.0080774E7,0.0,6.0080774E7,6.0080774E7,No Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:25:44 PM,60086028,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13314243371187726,0.09985682528390794,1.20172056E7,2.687054848322656E7,6.0084704E7,145.0,6.0085369E7,3.00426845E7,4.248583141797699E7,6.0084704E7,665.0,6.0085849E7,3.00429245E7,4.248638437547988E7,6.0085335E7,514.0,0,1,0,0,96,96,0.04992841264195397,0.04992841264195397,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,659.0,0.0,659.0,659.0,6.0084704E7,0.0,6.0084704E7,6.0084704E7,No Label
192.168.10.142-192.168.10.100-37477-1883-6,192.168.10.142,37477,192.168.10.100,1883,6,15/03/2019 02:25:45 PM,60080235,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315527144659137,0.09986645358494353,1.2016047E7,2.686795945176089E7,6.0078914E7,187.0,6.0079594E7,3.0039797E7,4.24817266631122E7,6.0078914E7,680.0,6.0080048E7,3.0040024E7,4.248237154449664E7,6.0079597E7,451.0,0,1,0,0,96,96,0.049933226792471766,0.049933226792471766,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,641.0,0.0,641.0,641.0,6.0078914E7,0.0,6.0078914E7,6.0078914E7,No Label
192.168.10.145-192.168.10.100-43077-1883-6,192.168.10.145,43077,192.168.10.100,1883,6,15/03/2019 02:25:45 PM,60081658,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.1331521177394938,0.09986408830462036,1.20163316E7,2.6868370554340336E7,6.0079934E7,134.0,6.0080558E7,3.0040279E7,4.248248751000876E7,6.0079934E7,624.0,6.0081524E7,3.0040762E7,4.248274631109067E7,6.00806E7,924.0,0,1,0,0,96,96,0.04993204415231018,0.04993204415231018,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1100.0,0.0,1100.0,1100.0,6.0079934E7,0.0,6.0079934E7,6.0079934E7,No Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:27:44 PM,60082004,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315135094362032,0.09986351320771525,1.20164008E7,2.6868378268488847E7,6.0080017E7,146.0,6.008099E7,3.0040495E7,4.2482299419604965E7,6.0080017E7,973.0,6.0081714E7,3.0040857E7,4.248295985733859E7,6.0080846E7,868.0,0,1,0,0,96,96,0.049931756603857624,0.049931756603857624,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1014.0,0.0,1014.0,1014.0,6.0080017E7,0.0,6.0080017E7,6.0080017E7,No Label
192.168.10.142-192.168.10.100-37477-1883-6,192.168.10.142,37477,192.168.10.100,1883,6,15/03/2019 02:27:45 PM,60080496,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315469299720828,0.09986601974790621,1.20160992E7,2.6867674801335808E7,6.0078457E7,231.0,6.0079575E7,3.00397875E7,4.248109380254304E7,6.0078457E7,1118.0,6.0080243E7,3.00401215E7,4.248217143327757E7,6.0079553E7,690.0,0,1,0,0,96,96,0.049933009873953105,0.049933009873953105,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,921.0,0.0,921.0,921.0,6.0078457E7,0.0,6.0078457E7,6.0078457E7,No Label
192.168.10.145-192.168.10.100-43077-1883-6,192.168.10.145,43077,192.168.10.100,1883,6,15/03/2019 02:27:45 PM,60082862,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.1331494495052516,0.0998620871289387,1.20165724E7,2.6868850302669886E7,6.0081033E7,146.0,6.0081976E7,3.0040988E7,4.248303905329808E7,6.0081033E7,943.0,6.0082716E7,3.0041358E7,4.248385081188288E7,6.0081977E7,739.0,0,1,0,0,96,96,0.04993104356446935,0.04993104356446935,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,886.0,0.0,886.0,886.0,6.0081033E7,0.0,6.0081033E7,6.0081033E7,No Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:29:44 PM,60080811,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.1331539948753355,0.09986549615650162,1.20161622E7,2.6868056610057633E7,6.0079203E7,226.0,6.0079665E7,3.00398325E7,4.248208516625026E7,6.0079203E7,462.0,6.0080575E7,3.00402875E7,4.248211345052151E7,6.0079678E7,897.0,0,1,0,0,96,96,0.04993274807825081,0.04993274807825081,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,1146.0,0.0,1146.0,1146.0,6.0079203E7,0.0,6.0079203E7,6.0079203E7,No Label
192.168.10.142-192.168.10.100-37477-1883-6,192.168.10.142,37477,192.168.10.100,1883,6,15/03/2019 02:29:45 PM,60084804,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13314514598399954,0.09985885948799966,1.20169608E7,2.686979649340075E7,6.0083114E7,219.0,6.0083864E7,3.0041932E7,4.24846470141185E7,6.0083114E7,750.0,6.0084585E7,3.00422925E7,4.2485404325481154E7,6.008401E7,575.0,0,1,0,0,96,96,0.04992942974399983,0.04992942974399983,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,940.0,0.0,940.0,940.0,6.0083114E7,0.0,6.0083114E7,6.0083114E7,No Label
192.168.10.145-192.168.10.100-43077-1883-6,192.168.10.145,43077,192.168.10.100,1883,6,15/03/2019 02:29:45 PM,60081573,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315230611555393,0.09986422958666545,1.20163146E7,2.6868389560586903E7,6.0079951E7,144.0,6.008093E7,3.0040465E7,4.248224850791672E7,6.0079951E7,979.0,6.0081429E7,3.00407145E7,4.248328300513759E7,6.0080932E7,497.0,0,1,0,0,96,96,0.049932114793332726,0.049932114793332726,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,643.0,0.0,643.0,643.0,6.0079951E7,0.0,6.0079951E7,6.0079951E7,No Label
192.168.10.135-192.168.10.100-56917-1883-6,192.168.10.135,56917,192.168.10.100,1883,6,15/03/2019 02:31:45 PM,60080995,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.13315358708689828,0.0998651903151737,1.2016199E7,2.6868096411669202E7,6.0079311E7,210.0,6.0080346E7,3.0040173E7,4.248175636159701E7,6.0079311E7,1035.0,6.0080785E7,3.00403925E7,4.248294925073687E7,6.0080374E7,411.0,0,1,0,0,96,96,0.04993259515758685,0.04993259515758685,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1,227,1,0,649.0,0.0,649.0,649.0,6.0079311E7,0.0,6.0079311E7,6.0079311E7,No Label
