Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:41:06 AM,115463343,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6408960461156924,0.42437711161714764,2405486.312499999,2584142.144360436,5196659.0,34.0,1.15463157E8,5020137.260869565,796155.7784163518,5196952.0,1367949.0,1.15463035E8,4810959.791666667,1253970.4599422684,5196693.0,193310.0,0,0,0,0,480,500,0.2078581771186029,0.2165189344985447,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,71176.63636363637,332732.60142107046,1560892.0,34.0,5177143.136363637,39581.27152640738,5196659.0,5000418.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:41:14 AM,115573122,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581466,37.0,0.0,1.4800000000000002,7.400000000000001,0.6402872806360634,0.4239740101509069,2407773.3750000005,2581080.7897874187,5194993.0,17.0,1.15572947E8,5024910.739130436,753682.1018724865,5195338.0,1567588.0,1.15572803E8,4815533.458333335,1231757.3437527653,5195204.0,179838.0,0,0,0,0,480,500,0.20766073966575033,0.21631327048515658,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959184,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,79646.59090909093,372440.3361208035,1747142.0,17.0,5173662.636363637,37903.55728317107,5194993.0,5005070.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:41:39 AM,115554925,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6403881098101184,0.42404077541480817,2407394.2708333344,2590858.4238293204,5281557.0,83.0,1.15554516E8,5024109.391304347,825518.287293214,5281851.0,1239789.0,1.15554606E8,4814775.249999999,1274499.7562793444,5281828.0,180127.0,0,0,0,0,480,500,0.20769344101949788,0.2163473343953103,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,64764.95454545456,302644.63141674723,1419770.0,83.0,5187717.136363636,40685.36405883041,5281557.0,5062451.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:43:07 AM,117295098,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2617748100606898,0.44332628461591805,2299903.882352941,2548372.7962468104,5199195.0,133.0,1.17110414E8,4879600.583333334,1041553.0866101463,5199387.0,1485533.0,1.17295098E8,4511349.923076924,1617161.904277365,5199554.0,184877.0,0,0,0,0,500,540,0.21313763683457598,0.23018864778134207,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,181,2,0,318138.47619047615,1456636.1911541817,6675420.0,133.0,5186628.19047619,3582.392700682764,5199195.0,5183758.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:43:15 AM,115637409,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6399313218787183,0.42373830773050264,2409112.6875,2581094.87908064,5204703.0,91.0,1.15637113E8,5027700.56521739,743780.9247869862,5204903.0,1615839.0,1.15637209E8,4818217.041666667,1226390.2583573388,5204983.0,180240.0,0,0,0,0,480,500,0.20754529358228702,0.21619301414821565,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,81879.63636363637,382823.5611673005,1795863.0,91.0,5174357.136363636,38378.826408637375,5204703.0,5004467.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:43:40 AM,115582717,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.640234127737281,0.4239388143125239,2407973.2708333335,2582639.7718511233,5204814.0,134.0,1.15582512E8,5025326.608695652,765243.4654339955,5205018.0,1515043.0,1.15582415E8,4815933.958333334,1237737.4434725111,5205010.0,185086.0,0,0,0,0,480,500,0.2076435008877668,0.21629531342475708,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,319316.38095238095,1462034.4867722332,6700158.0,134.0,5184608.142857142,6943.301025345889,5204814.0,5178348.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:45:09 AM,115616160,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.640048934335823,0.4238161862493963,2408670.0000000005,2591031.1574548846,5317854.0,170.0,1.15615835E8,5026775.434782608,819520.8600181529,5318197.0,1270034.0,1.15615859E8,4817327.458333334,1270396.4503470352,5318063.0,185095.0,0,0,0,0,480,500,0.20758343816296962,0.21623274808642667,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,66417.90909090909,310122.2735734605,1454902.0,170.0,5188848.409090909,41427.974940634165,5317854.0,5059762.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:45:16 AM,115615920,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6400502629741648,0.42381706602343344,2408665.000000001,2584108.551722493,5231728.0,146.0,1.15615708E8,5026769.913043477,770988.9169159727,5232042.0,1490540.0,1.15615774E8,4817323.916666667,1241022.1435733465,5232042.0,186033.0,0,0,0,0,480,500,0.2075838690727021,0.21623319695073134,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,76436.31818181818,357381.9194529102,1676512.0,166.0,5178826.136363637,36233.31040472678,5231728.0,5026701.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:45:41 AM,115680397,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6396935169577608,0.42358084230986864,2410008.270833333,2583969.1615179325,5273110.0,179.0,1.15680113E8,5029570.130434783,758752.89253948,5273351.0,1550114.0,1.15680138E8,4820005.750000001,1235117.3255276373,5273461.0,182284.0,0,0,0,0,480,500,0.20746816766197648,0.21611267464789216,0.0,37.0,1.4800000000000004,7.3241005577198255,53.64244897959186,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,78996.95454545456,369243.61295097996,1732180.0,179.0,5179191.136363637,44828.5664581728,5273110.0,5000071.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:47:10 AM,115834531,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6388423155095263,0.4230172089184701,2413219.3958333335,2587579.3580709277,5284172.0,136.0,1.15834256E8,5036272.0,761676.8791788524,5284443.0,1543606.0,1.15834277E8,4826428.208333334,1237502.5696729394,5284393.0,184760.0,0,0,0,0,480,500,0.20719210232741392,0.21582510659105617,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,78818.22727272728,368368.00957685313,1728081.0,136.0,5186376.181818182,45710.594198340645,5284172.0,5006901.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:47:17 AM,115805268,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.6390037454945486,0.4231241017463903,2412609.75,2591670.8185157357,5313124.0,142.0,1.15805057E8,5035002.47826087,793818.495615503,5313404.0,1397768.0,1.15804992E8,4825208.0,1257292.3740210808,5313395.0,179886.0,0,0,0,0,480,500,0.207244457998232,0.21587964374815832,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,71964.40909090907,336259.170873083,1577469.0,142.0,5191898.863636363,56877.52591841165,5313124.0,5007291.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:47:42 AM,116062882,25,25,74.0,37.0,37.0,0.0,2.959999999999999,10.24483609759896,37.0,0.0,1.4799999999999995,7.400000000000001,0.9563781123408601,0.43080095150489195,2368630.2448979593,2576045.7635600762,5237504.0,83.0,1.16062583E8,4835940.958333332,1215874.5050577875,5237657.0,398151.0,1.16062536E8,4835939.000000001,1186302.7757921556,5237781.0,575524.0,0,0,0,0,500,512,0.21540047575244597,0.21540047575244597,0.0,37.0,2.176470588235293,8.792510181632869,77.30823529411765,0,0,0,0,1,0,0,0,1.0,2.22,2.96,1.48,0,0,0,0,0,0,25,74,25,37,-1,181,2,0,91991.8181818182,430210.78512644034,2018138.0,83.0,5183577.999999999,43442.26211772096,5237504.0,5006866.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:49:11 AM,115665016,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6397785826615024,0.42363716960018405,2409687.8333333335,2587281.49083055,5258898.0,154.0,1.1566484E8,5028906.0869565215,796934.6965429427,5259098.0,1374354.0,1.15664862E8,4819369.250000001,1250533.5926086926,5259303.0,223374.0,0,0,0,0,480,500,0.20749575653886565,0.2161414130613184,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,72879.95454545456,340475.0630688828,1597260.0,176.0,5184613.772727273,40368.91526189526,5258898.0,5022790.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:49:18 AM,117145559,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2633854946221221,0.44389220081317804,2296971.7450980386,2543890.5144843543,5222252.0,113.0,1.17145187E8,4881049.458333334,1033037.6738082346,5222621.0,1299483.0,1.17145299E8,4505588.423076924,1611219.097281811,5222586.0,179765.0,0,0,0,0,500,540,0.21340971192941252,0.23048248888376552,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484766,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,170,2,0,156211.72727272726,509852.5319440236,1949658.0,113.0,5168574.590909092,50660.21122440037,5222252.0,5006718.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:49:43 AM,116813929,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.244836097598961,37.0,0.0,2.7407407407407405,9.87456948464704,1.2669721947285926,0.44515239274247853,2290469.1960784313,2548136.789904003,5262677.0,101.0,1.16813644E8,4867235.166666668,1090464.2302183553,5262980.0,942425.0,1.16813699E8,4492834.576923077,1642403.4244169162,5262973.0,180943.0,0,0,0,0,500,540,0.2140155734338839,0.23113681930859462,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,181,2,0,139381.50000000003,467351.2869719706,1935623.0,101.0,5170332.090909092,56164.38209476336,5262677.0,5001972.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:51:12 AM,115690571,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.639637261363331,0.42354359198382724,2410220.229166667,2589634.112105072,5290076.0,167.0,1.15690334E8,5030014.521739129,798182.6061499662,5290411.0,1370473.0,1.15690237E8,4820426.541666668,1258249.2695830765,5290317.0,185062.0,0,0,0,0,480,500,0.20744992260432354,0.2160936693795037,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,70945.31818181816,331530.80283083173,1555280.0,167.0,5187701.818181819,49326.92893014577,5290076.0,5002136.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:51:20 AM,115599248,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6401425725537592,0.4238781899342459,2408317.666666666,2584226.261350814,5261900.0,92.0,1.15599057E8,5026045.956521739,778596.461250889,5262233.0,1455404.0,1.15598927E8,4816621.958333333,1243027.8329713778,5262186.0,200029.0,0,0,0,0,480,500,0.2076138073147327,0.21626438261951322,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,75479.0,352807.9517963872,1655076.0,92.0,5179017.681818183,38597.88663272878,5261900.0,5024557.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:51:45 AM,115663933,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6397845731218564,0.42364113625636435,2409665.2708333335,2585424.561441112,5250482.0,177.0,1.15663756E8,5028858.956521738,776736.3447148281,5250714.0,1466810.0,1.1566365E8,4819318.750000001,1242683.6695640066,5250755.0,198750.0,0,0,0,0,480,500,0.20749769939087234,0.21614343686549203,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,75952.18181818182,355000.3324246111,1665365.0,177.0,5181486.454545455,42528.57610699324,5250482.0,5011499.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:53:13 AM,117160647,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.740740740740741,9.874569484647042,1.2632227952786912,0.4438350361789996,2297267.5882352944,2547309.879593452,5290558.0,169.0,1.17160337E8,4881680.708333334,1051680.33850829,5290793.0,1313865.0,1.17160362E8,4506167.76923077,1621129.7242433205,5290818.0,184554.0,0,0,0,0,500,540,0.21338222893221134,0.23045280724678827,0.0,37.0,2.7924528301886795,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,181,2,0,150936.27272727274,490148.8759984958,1817131.0,205.0,5174534.7272727275,60490.53537709678,5290558.0,5000135.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:53:21 AM,115688534,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6396485238545766,0.42355104957938183,2410177.791666666,2584085.7958690478,5262728.0,38.0,1.15688176E8,5029920.695652174,757725.7134150875,5262916.0,1555058.0,1.15688346E8,4820347.75,1234880.5602862183,5263014.0,179896.0,0,0,0,0,480,500,0.207453575304187,0.2160974742751948,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,79109.0,369798.19291840005,1734775.0,38.0,5179452.181818182,40917.61545865674,5262728.0,5017419.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:53:46 AM,115553281,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6403972207418325,0.4240468083290513,2407360.020833333,2582731.5780506292,5209737.0,22.0,1.15553011E8,5024043.956521739,769327.6093169384,5209879.0,1495054.0,1.15553196E8,4814716.499999999,1240455.1941141186,5210045.0,182184.0,0,0,0,0,480,500,0.20769639591627,0.21635041241278125,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,318142.2857142857,1456792.960691434,6676108.0,22.0,5184390.857142856,7632.1699292253215,5209737.0,5178511.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:55:15 AM,115469464,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581466,37.0,0.0,1.4800000000000002,7.400000000000001,0.6408620724176913,0.4243546155198226,2405613.833333334,2584537.4112858125,5191258.0,127.0,1.15469271E8,5020403.0869565215,796020.3041172958,5191462.0,1368822.0,1.15469112E8,4811213.000000001,1255357.600005776,5191604.0,184883.0,0,0,0,0,480,500,0.20784715862195394,0.21650745689786868,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959184,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,70895.18181818184,331138.8502767865,1553475.0,127.0,5177700.818181819,39095.01441803445,5191258.0,5003002.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:55:22 AM,115479850,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.640804434713069,0.42431645001270785,2405830.2083333335,2581229.612823306,5191779.0,170.0,1.15479556E8,5020850.2608695645,769590.4384965963,5192041.0,1490521.0,1.15479539E8,4811647.458333335,1240492.5881650883,5191991.0,179759.0,0,0,0,0,480,500,0.2078284653123467,0.21648798470036115,0.0,37.0,1.4800000000000004,7.3241005577198255,53.64244897959186,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,76186.81818181818,355952.12421852414,1669861.0,170.0,5172883.136363635,38063.146881259505,5191779.0,5003008.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:55:47 AM,115726585,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6394382068735546,0.4234117856324889,2410970.520833333,2582604.198454812,5231460.0,43.0,1.15726401E8,5031582.652173912,740675.3552788285,5231674.0,1634304.0,1.15726286E8,4821928.583333333,1225164.777961437,5231641.0,180634.0,0,0,0,0,480,500,0.2073853643914231,0.21602642124106575,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,82713.27272727274,386876.3814246197,1814842.0,43.0,5177572.454545453,40439.33692373289,5231460.0,5004832.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:57:16 AM,115704174,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6395620610886519,0.42349379720735053,2410503.625,2583063.466884272,5200044.0,185.0,1.15703989E8,5030608.217391304,750028.7111085063,5200234.0,1590039.0,1.15703875E8,4820994.791666667,1229319.0361886278,5200388.0,186995.0,0,0,0,0,480,500,0.20742553332604924,0.2160682638813013,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,81050.5,378751.8585195011,1776804.0,185.0,5178216.545454546,38846.44322595528,5200044.0,5005228.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:57:22 AM,115738161,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581467,37.0,0.0,1.4799999999999995,7.400000000000001,0.6393742509871052,0.42336943646443453,2411211.687499999,2581432.053919958,5225112.0,165.0,1.15737799E8,5032078.217391304,730760.404818903,5225432.0,1680173.0,1.15737958E8,4822414.916666667,1219204.8415338765,5225326.0,182520.0,0,0,0,0,480,500,0.20736462194176386,0.2160048145226707,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,84907.68181818181,397032.15748750087,1862506.0,165.0,5175908.590909091,39087.77074574976,5225112.0,5007128.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:57:48 AM,117212744,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2626613365522779,0.44363776689674633,2298289.0980392154,2551426.829163731,5317065.0,48.0,1.17031195E8,4876299.791666665,1064143.7367872645,5317363.0,1362081.0,1.17212744E8,4508182.461538461,1631067.6459994472,5317379.0,181750.0,0,0,0,0,500,540,0.21328738793112803,0.23035037896561827,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,181,2,0,75962.45454545457,355300.9092564361,1666721.0,48.0,5181727.2727272725,49207.07139869598,5317065.0,5004179.0,No Label
192.168.10.150-66.85.157.95-47174-443-6,192.168.10.150,47174,66.85.157.95,443,6,17/03/2019 02:59:17 AM,116155685,25,25,74.0,37.0,37.0,0.0,2.959999999999999,10.244836097598958,37.0,0.0,1.48,7.3999999999999995,0.9556140106272025,0.4304567615437849,2370524.18367347,2578863.1757067526,5264753.0,141.0,1.1615536E8,4839806.666666667,1221351.1034116794,5265092.0,395231.0,1.16155531E8,4839813.791666667,1190754.0924792145,5265072.0,579539.0,0,0,0,0,500,512,0.21522838077189246,0.21522838077189246,0.0,37.0,2.176470588235295,8.792510181632869,77.30823529411767,0,0,0,0,1,0,0,0,1.0,2.22,2.96,1.48,0,0,0,0,0,0,25,74,25,37,-1,181,2,0,90927.2727272727,425182.7817412829,1994562.0,141.0,5188869.590909091,47698.78253678331,5264753.0,5004034.0,No Label
192.168.10.152-66.85.157.95-42566-443-6,192.168.10.152,42566,66.85.157.95,443,6,17/03/2019 02:59:23 AM,117128577,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.244836097598961,37.0,0.0,2.7407407407407405,9.87456948464704,1.263568667789757,0.44395655895315794,2296638.764705882,2546640.6696292087,5294132.0,12.0,1.17128225E8,4880342.708333334,1048505.1119999152,5294457.0,1455107.0,1.17128565E8,4504944.807692307,1620636.0226570808,5294324.0,179712.0,0,0,0,0,500,540,0.21344065334286438,0.23051590561029353,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,170,2,0,150809.5454545454,487448.1019397251,1678512.0,64.0,5173216.136363637,60578.94347621794,5294132.0,5005196.0,No Label
192.168.10.151-66.85.157.95-38162-443-6,192.168.10.151,38162,66.85.157.95,443,6,17/03/2019 02:59:50 AM,115630522,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.6399694364434332,0.4237635457530841,2408969.208333334,2587925.9602980027,5326247.0,115.0,1.15630315E8,5027405.0,793346.4580133149,5326535.0,1390995.0,1.15630211E8,4817925.458333336,1255934.5750016975,5326589.0,178905.0,0,0,0,0,480,500,0.20755765506273507,0.21620589069034904,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,181,1,0,71564.77272727272,334590.41636047984,1569598.0,115.0,5184353.909090908,51419.43775498658,5326247.0,5005836.0,No Label
