Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:42:23 PM,117175816,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.244836097598961,37.0,0.0,2.7407407407407405,9.87456948464704,1.2630592647206313,0.4437775794964381,2297565.019607843,2543964.2776381,5243195.0,112.0,1.17175649E8,4882318.708333333,1036035.8492711943,5243435.0,1480507.0,1.17175591E8,4506753.5,1609694.442183317,5243523.0,183641.0,0,0,0,0,500,540,0.2133546055271337,0.2304229739693044,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,400526.85714285716,1497686.0696899497,6742546.0,141.0,5179263.19047619,42386.665984268104,5243195.0,5005060.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:43:06 PM,116187926,25,25,74.0,37.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,1.48,7.400000000000001,0.9553488371932898,0.4303373140510314,2371182.1632653065,2576484.307968332,5258420.0,172.0,1.16187634E8,4841151.416666666,1208040.0734810412,5258722.0,511220.0,1.16187754E8,4841156.416666665,1177886.498495797,5258779.0,695407.0,0,0,0,0,500,512,0.2151686570255157,0.2151686570255157,0.0,37.0,2.1764705882352944,8.792510181632869,77.30823529411765,0,0,0,0,1,0,0,0,1.0,2.22,2.96,1.48,0,0,0,0,0,0,25,74,25,37,-1,171,2,0,94185.86363636362,440382.49832285085,2065873.0,203.0,5187075.681818182,44029.205934012214,5258420.0,5009610.0,No Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:44:25 PM,115607325,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6400978484711068,0.42384857533897613,2408485.937499999,2585130.4229692076,5234176.0,96.0,1.1560701E8,5026391.739130435,777790.4330234708,5234426.0,1459003.0,1.15607137E8,4816964.041666668,1246080.665784819,5234492.0,180913.0,0,0,0,0,480,500,0.20759930220684544,0.2162492731321307,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,74765.86363636365,349563.9922131971,1639839.0,96.0,5180104.0,42660.46538602666,5234176.0,5000132.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:45:07 PM,115165752,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6425521365066934,0.4254737120111889,2399286.5000000005,2591957.9093387993,5302108.0,100.0,1.15165446E8,5007193.304347825,889663.1889581194,5302446.0,927524.0,1.15165552E8,4798564.666666667,1310568.6084609516,5302405.0,194149.0,0,0,0,0,480,500,0.20839528751568434,0.21707842449550455,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,291457.00000000006,1334374.7850975,6115146.0,100.0,5192616.904761906,25231.339302353168,5302108.0,5184634.0,No Label
192.168.10.142-66.85.157.95-59526-443-6,192.168.10.142,59526,66.85.157.95,443,6,16/03/2019 06:45:09 PM,116582635,31,30,3655.0,3655.0,1420.0,0.0,117.9032258064516,374.54491095538947,1420.0,0.0,121.8333333333333,380.2971690423282,62.70230553632623,0.5232340133674281,1943043.9166666665,2493262.7544043995,5199833.0,0.0,1.16369436E8,3878981.1999999997,2228857.034166606,5208736.0,0.0,1.16582523E8,4020087.000000001,2110106.762703388,5200019.0,137.0,0,0,0,0,620,632,0.2659058100719717,0.25732820329545647,0.0,1420.0,117.90322580645159,371.46218436827877,137984.15441565312,0,1,0,0,0,0,0,0,0.0,119.8360655737705,117.90322580645162,121.83333333333333,0,0,0,0,0,0,31,3655,30,3655,-1,171,4,0,118609.22727272728,411449.17903683893,1788319.0,156.0,5180596.363636364,38669.11640418646,5199833.0,5008438.0,No Label
192.168.10.142-192.168.10.109-23-45366-6,192.168.10.109,45366,192.168.10.142,23,6,16/03/2019 06:44:49 PM,15362677,79,55,176.0,1126.0,83.0,0.0,2.227848101265823,10.072747399878505,293.0,0.0,20.472727272727276,46.89106941169493,84.75085429446965,8.722438153194265,115508.8496240601,418041.1726281947,4114605.0,140.0,1.5361563E7,196943.11538461532,532789.4219678452,4118325.0,174.0,1.5361879E7,284479.24074074073,623441.8533674668,4114605.0,269.0,0,0,0,0,2528,1776,5.14233294106229,3.5801052121319743,0.0,293.0,9.644444444444446,32.03716747002591,1026.3800995024867,0,1,0,0,0,0,0,0,0.0,9.716417910447761,2.2278481012658227,20.472727272727273,0,0,0,0,0,0,79,176,55,1126,-1,227,35,0,0,0,0,0,0,0,0,0,No Label
192.168.10.142-192.168.10.109-23-45366-6,192.168.10.109,45366,192.168.10.142,23,6,16/03/2019 06:47:24 PM,10159018,10,6,5.0,15.0,2.0,0.0,0.5,0.7071067811865476,10.0,1.0,2.5,3.6742346141747673,1.968694218279759,1.5749553746238072,677267.8666666667,2480884.9654972735,9643488.0,502.0,1.0080345E7,1120038.3333333333,3196704.5768864066,9643488.0,1510.0,514186.0,102837.2,47512.23689429913,150410.0,36237.0,0,1,0,0,320,192,0.9843471091398796,0.5906082654839278,0.0,10.0,1.2352941176470589,2.3326329481056884,5.441176470588236,0,0,0,1,1,0,0,0,0.0,1.3125,0.5,2.5,0,0,0,0,0,0,10,5,6,15,-1,227,4,0,0,0,0,0,0,0,0,0,No Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:46:26 PM,115598110,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6401488744063376,0.4238823627825749,2408293.958333333,2586522.8849471235,5261569.0,33.0,1.15597913E8,5025996.217391305,790712.5918973889,5261813.0,1399635.0,1.15597893E8,4816578.875,1252727.295580303,5261894.0,186467.0,0,0,0,0,480,500,0.20761585115881218,0.2162665116237627,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,72322.81818181819,338123.18925442605,1586173.0,33.0,5182126.863636364,42582.85491479873,5261569.0,5009085.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:47:07 PM,117181529,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2629976862650427,0.4437559438228528,2297677.039215686,2557589.066746791,5293681.0,134.0,1.16996218E8,4874842.416666666,1102294.897776331,5294001.0,1222010.0,1.17181529E8,4506981.884615384,1651989.70360717,5293869.0,185492.0,0,0,0,0,500,540,0.21334420376098695,0.2304117400618659,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,71519.5909090909,334346.3340482311,1568460.0,134.0,5190937.454545456,49374.93911048889,5293681.0,5005900.0,No Label
192.168.10.142-66.85.157.95-59526-443-6,192.168.10.142,59526,66.85.157.95,443,6,16/03/2019 06:47:10 PM,115549835,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.640416319071334,0.42405945452020766,2407288.2291666674,2586862.4593511065,5240502.0,123.0,1.1554965E8,5023897.826086956,800034.0884473526,5240750.0,1354383.0,1.15549653E8,4814568.874999999,1258214.216827661,5240625.0,185921.0,0,0,0,0,480,500,0.2077025899690813,0.21635686455112635,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,70230.72727272728,328269.5373166882,1539964.0,123.0,5182026.227272727,42186.703505490565,5240502.0,5002999.0,No Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:48:27 PM,115496497,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6407120728518718,0.42425529148299623,2406177.020833334,2584508.9538197233,5229578.0,97.0,1.1549628E8,5021577.391304349,793865.3351998539,5229773.0,1380249.0,1.15496204E8,4812341.833333333,1252855.419809716,5229855.0,192432.0,0,0,0,0,480,500,0.2077985101141206,0.2164567813688756,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,71729.36363636363,335197.1354914463,1572479.0,97.0,5178098.090909093,38043.756914660786,5229578.0,5014964.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:49:10 PM,115578762,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.6402560359661925,0.4239533211127491,2407890.8749999995,2586737.439728315,5224469.0,85.0,1.15578677E8,5025159.869565218,795256.0592916718,5224691.0,1377328.0,1.15578431E8,4815767.958333333,1255354.8390105371,5224856.0,187114.0,0,0,0,0,480,500,0.20765060625930568,0.2163027148534434,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,71334.59090909091,333378.10235664836,1563940.0,85.0,5182230.454545455,41830.980826732055,5224469.0,5000029.0,No Label
192.168.10.142-66.85.157.95-59526-443-6,192.168.10.142,59526,66.85.157.95,443,6,16/03/2019 06:49:11 PM,115690666,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6396367361218234,0.4235432441887749,2410222.208333333,2584703.318951021,5214575.0,102.0,1.15690464E8,5030020.173913044,764933.1466322372,5214703.0,1521242.0,1.15690478E8,4820436.583333333,1237185.7320756835,5214812.0,192536.0,0,0,0,0,480,500,0.2074497522557265,0.21609349193304844,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,319743.90476190473,1464249.5841855274,6710253.0,102.0,5189326.476190477,8836.472472763407,5214575.0,5184331.0,No Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:50:27 PM,117320143,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2615054517961166,0.44323164522566255,2300394.960784314,2549909.264212529,5245789.0,38.0,1.17135619E8,4880650.791666667,1045543.1696916525,5246092.0,1445478.0,1.17320143E8,4512313.192307692,1620521.6720243646,5246112.0,183875.0,0,0,0,0,500,540,0.21309213712772238,0.23013950809794018,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,78018.7272727273,364833.1148825096,1711455.0,38.0,5180636.40909091,42894.82449040637,5245789.0,5001272.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:51:10 PM,115668156,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6397612148325422,0.42362566928100764,2409753.2499999995,2585053.475334916,5229987.0,77.0,1.1566795E8,5029041.304347827,769903.233508627,5230285.0,1497504.0,1.15668079E8,4819503.291666668,1240559.5736957293,5230191.0,188224.0,0,0,0,0,480,500,0.20749012372947315,0.21613554555153452,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,76830.81818181818,359307.11246384785,1685526.0,101.0,5180809.136363637,41128.31885383153,5229987.0,5001564.0,No Label
192.168.10.142-66.85.157.95-59526-443-6,192.168.10.142,59526,66.85.157.95,443,6,16/03/2019 06:51:12 PM,115734116,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.6393965976289999,0.4233842335651486,2411127.416666666,2587858.447976865,5356014.0,103.0,1.15733951E8,5031910.913043479,790383.2776412347,5356313.0,1409767.0,1.15733928E8,4822246.999999999,1247024.1637328304,5356327.0,226026.0,0,0,0,0,480,500,0.20737186950129727,0.21601236406385133,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,314541.80952380947,1440305.648092224,6600551.0,103.0,5196597.619047619,36867.663579993954,5356014.0,5184560.0,No Label
192.168.10.145-66.85.157.95-37974-443-6,192.168.10.145,37974,66.85.157.95,443,6,16/03/2019 06:52:30 PM,115680869,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.6396909068862544,0.4235791140192766,2410018.104166668,2584399.0011977577,5209779.0,32.0,1.15680516E8,5029587.652173914,761760.4669125214,5209821.0,1535350.0,1.15680558E8,4820023.249999999,1236449.9699538911,5209811.0,184648.0,0,0,0,0,480,500,0.20746732115229874,0.21611179286697785,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,78318.54545454546,366621.548252967,1719762.0,32.0,5179888.636363638,40124.89894785752,5209779.0,5004187.0,No Label
192.168.10.135-66.85.157.95-37666-443-6,192.168.10.135,37666,66.85.157.95,443,6,16/03/2019 06:53:11 PM,115680268,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6396942303072811,0.42358131466292936,2410005.5833333335,2587327.235528651,5229793.0,29.0,1.15680142E8,5029571.391304349,786887.5239956898,5230041.0,1420226.0,1.15680239E8,4820009.958333334,1249069.1156146256,5230178.0,198130.0,0,0,0,0,480,500,0.20746839901857766,0.21611291564435173,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,73735.27272727274,344926.20051682024,1618044.0,82.0,5184457.409090909,41626.37753551752,5229793.0,5004847.0,No Label
